,:@computed_region_6ryf_isx3,:@computed_region_d7bw_bq6x,:@computed_region_kbsp_ykn9,:@computed_region_rbt8_3x7n,:@computed_region_tx5f_5em3,address_number,agency,beat,case_number,city,date,district,end_date,geolocation,incident_id,incident_type,latitude,location,longitude,narrative,place,police_district_number,pra,sector,start_date,state,zip_code
84,,,,,,,MCPD,6P2,13045138,ROCKVILLE,2013-09-23 01:10:49,MONTGOMERY VILLAGE,,,200938465,2812,,SAM EIG  HWY,,DRIVING UNDER THE INFLUENCE,Street - In vehicle,6D,660.0,P,2013-09-23T01:10:00.000,MD,20878.0
85,,,,,,,MCPD,1A1,13046321,ROCKVILLE,2013-09-29 00:44:15,ROCKVILLE,,,200938488,2812,,WOOTTON  PKW,,DRIVING UNDER THE INFLUENCE,Street - In vehicle,1D,263.0,A,2013-09-29T00:44:00.000,MD,20852.0
86,,,,,,,MCPD,1A3,13046543,ROCKVILLE,2013-09-30 11:37:29,ROCKVILLE,2013-09-30T11:37:00.000,,200938529,0614,,IVY LEAGUE  LA,,LARCENY FROM AUTO OVER $200,Street - Commercial,1D,278.0,A,2013-09-30T09:15:00.000,MD,20852.0
87,,,,,,,GPD,6P3,13046642,WASHINGTON GROVE,2013-10-01 00:21:42,MONTGOMERY VILLAGE,2013-10-01T00:22:00.000,,200938613,2942,,LARKSPUR  WAY,,MENTAL TRANSPORT,Street - Other,6D,419.0,P,2013-10-01T00:21:00.000,MD,20877.0
88,,,,,,,MCPD,5N1,13046834,GERMANTOWN,2013-10-01 23:11:41,GERMANTOWN,,,200938778,2812,,BOWMAN MILL  DR,,DRIVING UNDER THE INFLUENCE,Street - In vehicle,5D,702.0,N,2013-10-01T23:11:00.000,MD,20874.0
89,,,,,,,MCPD,2D1,13044081,CHEVY CHASE,2013-09-17 08:24:20,BETHESDA,2013-09-15T12:40:00.000,,200938836,2941,,BEACH  DR,,LOST PROPERTY,Other/Unknown,2D,38.0,D,2013-09-15T12:30:00.000,MD,20815.0
90,,,,,,25700.0,MCPD,,13047006,DAMASCUS,2013-10-02 19:52:41,OTHER,,,200939101,0511,,25700  MT RADNOR DR,,BURG FORCE-RES/NIGHT,Residence - Single Family,OTHER,,,2013-10-02T19:52:00.000,MD,20872.0
91,,,,,,,MCPD,5M1,13047233,GERMANTOWN,2013-10-03 23:52:38,GERMANTOWN,,,200939158,1864,,MIDDLEBROOK  RD,,CDS IMPLMNT-MARIJUANA/HASHISH,Street - In vehicle,5D,470.0,M,2013-10-03T23:52:00.000,MD,20874.0
92,,,,,,,RCPD,1A1,13047878,ROCKVILLE,2013-10-07 23:39:48,ROCKVILLE,2013-10-08T00:30:00.000,,200939746,2812,,WOOTTON  PKW,,DRIVING UNDER THE INFLUENCE,Street - Commercial,1D,260.0,A,2013-10-07T23:39:00.000,MD,20850.0
93,1.0,12.0,53.0,1.0,5.0,13700.0,MCPD,3I2,16049511,SILVER SPRING,2016-09-26 13:49:50,SILVER SPRING,2016-09-26T13:47:00.000,"{'type': 'Point', 'coordinates': [-76.936796, 39.081354]}",201100221,0813,39.08135384648028,13700  MODRAD WAY,-76.93679605797635,ASSAULT & BATTERY SPOUSE/PARTNER,Residence - Apartment/Condo,3D,380.0,I,2016-09-25T16:30:00.000,MD,20904.0
94,1.0,111.0,12.0,1.0,1.0,7100.0,MCPD,2D2,16049527,BETHESDA,2016-09-26 14:45:11,BETHESDA,,"{'type': 'Point', 'coordinates': [-77.098422, 38.980891]}",201100235,0617,38.9808906774398,7100  ARLINGTON RD,-77.09842175691888,LARCENY FROM BUILDING OVER $200,Grocery/Supermarket,2D,32.0,D,2016-09-26T14:45:00.000,MD,20814.0
95,,,,,,,GPD,6P3,13050169,GAITHERSBURG,2013-10-20 19:27:23,MONTGOMERY VILLAGE,,,200941521,2812,,OLDE TOWNE  AVE,,DRIVING UNDER THE INFLUENCE,Street - In vehicle,6D,431.0,P,2013-10-20T19:27:00.000,MD,20877.0
96,1.0,60.0,19.0,1.0,1.0,11300.0,MCPD,2D4,16049537,ROCKVILLE,2016-09-26 16:44:01,BETHESDA,2016-09-26T00:00:00.000,"{'type': 'Point', 'coordinates': [-77.110029, 39.041143]}",201100238,0619,39.041143247559575,11300  ROCKVILLE PIKE,-77.11002853799883,LARCENY OTHER OVER $200,Retail - Department/Discount Store,2D,186.0,D,2016-06-01T16:44:00.000,MD,
97,,,,,,,GPD,6P3,13048765,GAITHERSBURG,2013-10-12 19:26:33,MONTGOMERY VILLAGE,2013-10-12T17:45:00.000,,200940457,0811,,OLDE TOWNE  AVE,,ASSAULT & BATTERY - CITIZEN,Street - Other,6D,431.0,P,2013-10-12T19:00:00.000,MD,20877.0
98,,,,,,,MCPD,1A1,13048076,ROCKVILLE,2013-10-09 00:54:22,ROCKVILLE,,,200940480,2812,,WOOTTON  PKW,,DRIVING UNDER THE INFLUENCE,Street - In vehicle,1D,260.0,A,2013-10-09T00:54:00.000,MD,20852.0
99,,,,,,18200.0,MCPD,6R3,13048887,GAITHERSBURG,2013-10-13 20:16:50,MONTGOMERY VILLAGE,,,200940501,1417,,18200  IRONCLAD DR,,VANDALISM-OTHER,Residence - Single Family,6D,542.0,R,2013-10-13T20:00:00.000,MD,20879.0
100,,,,,,,MCPD,5N2,13048925,GERMANTOWN,2013-10-14 02:45:03,GERMANTOWN,,,200940544,2812,,DAWSON FARM  RD,,DRIVING UNDER THE INFLUENCE,Street - In vehicle,5D,596.0,N,2013-10-14T02:45:00.000,MD,20874.0
101,1.0,3062.0,4.0,11.0,5.0,6800.0,TPPD,8T3,16048959,TAKOMA PARK,2016-09-11 11:01:42,TAKOMA PARK,2015-09-11T08:00:00.000,"{'type': 'Point', 'coordinates': [-76.998195, 38.973211]}",201100245,0614,38.97321101126857,6800  PRINCE GEORGES AVE,-76.99819482179075,LARCENY FROM AUTO OVER $200,Street - Residential,TPPD,808.0,T,2015-08-30T08:00:00.000,MD,20912.0
102,,,,,,,GPD,6R1,13049551,MONTGOMERY VILLAGE,2013-10-17 08:12:20,MONTGOMERY VILLAGE,2013-10-17T08:00:00.000,,200941024,0713,,TANYARD HILL  RD,,AUTO THEFT - OTHER VEHICLES,Street - Residential,6D,426.0,R,2013-10-16T19:00:00.000,MD,20879.0
103,,,,,,,MCPD,5N2,13051174,GERMANTOWN,2013-10-26 03:22:36,GERMANTOWN,,,200942395,2812,,DAWSON FARM  RD,,DRIVING UNDER THE INFLUENCE,Street - In vehicle,5D,596.0,N,2013-10-26T03:22:00.000,MD,20874.0
104,1.0,3065.0,7.0,1.0,5.0,8400.0,MCPD,3G1,16049581,SILVER SPRING,2016-09-26 19:12:19,SILVER SPRING,2016-08-26T19:12:00.000,"{'type': 'Point', 'coordinates': [-77.022064, 38.994103]}",201100262,0619,38.994103416125135,8400  GROVE ST,-77.02206384287976,LARCENY OTHER OVER $200,Residence - Single Family,3D,514.0,G,2016-08-26T19:12:00.000,MD,20910.0
105,1.0,35.0,36.0,1.0,4.0,8300.0,MCPD,6P3,16049412,GAITHERSBURG,2016-09-25 22:22:03,MONTGOMERY VILLAGE,,"{'type': 'Point', 'coordinates': [-77.169262, 39.147518]}",201100291,2812,39.14751812126248,8300  MIDCOUNTY HWY,-77.1692621166458,DRIVING UNDER THE INFLUENCE,Street - In vehicle,6D,419.0,P,2016-09-25T22:22:00.000,MD,
106,1.0,107.0,12.0,1.0,1.0,5100.0,MCPD,2E1,16049461,BETHESDA,2016-09-26 07:07:23,BETHESDA,2016-09-26T06:30:00.000,"{'type': 'Point', 'coordinates': [-77.101011, 38.952161]}",201100326,0634,38.952160530883596,5100  WORTHINGTON DR,-77.10101083338755,LARCENY FROM AUTO UNDER $50,Street - Residential,2D,4.0,E,2016-09-25T22:30:00.000,MD,20816.0
107,,,,,,,MCPD,1B2,13049689,ROCKVILLE,2013-10-17 22:25:35,ROCKVILLE,,,200941840,2213,,POTOMAC EDGE  WAY,,LIQUOR - UNLAWFUL POSS UNDER 21,Street - In vehicle,1D,452.0,B,2013-10-17T22:25:00.000,MD,20878.0
108,,,,,,,MCPD,5M1,13050640,GERMANTOWN,2013-10-23 01:06:29,GERMANTOWN,,,200941911,1834,,SCENERY  DR,,CDS-POSS MARIJUANA/HASHISH,Street - Residential,5D,470.0,M,2013-10-23T01:06:00.000,MD,20876.0
109,,,,,,,MCPD,4L2,13051994,SILVER SPRING,2013-10-30 16:35:08,WHEATON,2013-10-30T16:35:00.000,,200943080,2413,,TRIANGLE  LA,,DISORDERLY CONDUCT,Street - Commercial,4D,324.0,L,2013-10-30T16:35:00.000,MD,20902.0
110,1.0,58.0,58.0,1.0,4.0,4800.0,MCPD,4J2,16049643,ROCKVILLE,2016-09-27 07:54:56,WHEATON,2016-09-27T07:00:00.000,"{'type': 'Point', 'coordinates': [-77.095702, 39.132083]}",201100333,0614,39.13208282800152,4800  CHERRY VALLEY DR,-77.09570165142095,LARCENY FROM AUTO OVER $200,Residence - Driveway,4D,398.0,J,2016-09-26T19:00:00.000,MD,20853.0
111,,,,,,,GPD,6P1,16005999,GAITHERSBURG,2016-02-05 10:41:12,MONTGOMERY VILLAGE,2016-02-05T10:48:00.000,,201064879,2947,,STORY  DR,,RECOVERED PROPERTY/OTHER,Street - Residential,6D,442.0,P,2015-12-31T17:48:00.000,MD,20878.0
112,,,,,,,MCFM,3I1,13052374,SILVER SPRING,2013-11-01 03:48:39,SILVER SPRING,2013-11-01T00:00:00.000,,200943312,0913,,APRIL  LA,,ARSON  MOTOR VEHICLE,Street - Residential,3D,145.0,I,2013-11-01T03:48:00.000,MD,
113,1.0,17.0,16.0,1.0,4.0,11100.0,MCPD,4L2,16049641,SILVER SPRING,2016-09-27 07:49:32,WHEATON,2016-09-27T22:00:00.000,"{'type': 'Point', 'coordinates': [-77.051636, 39.037386]}",201100337,0629,39.037385878653296,11100  VEIRS MILL RD,-77.05163598280907,LARCENY OTHER $50 - $199,Street - Bus Stop,4D,321.0,L,2016-09-26T21:00:00.000,MD,
114,1.0,25.0,15.0,6.0,1.0,10500.0,MCPD,2D3,16049514,KENSINGTON,2016-09-26 13:48:18,BETHESDA,2016-09-26T13:48:00.000,"{'type': 'Point', 'coordinates': [-77.076623, 39.027515]}",201100363,0617,39.02751496769676,10500  CONNECTICUT AVE,-77.07662334795138,LARCENY FROM BUILDING OVER $200,Grocery/Supermarket,2D,179.0,D,2016-09-26T13:48:00.000,MD,20895.0
115,,,,,,,GPD,6P2,13051159,GAITHERSBURG,2013-10-26 01:51:43,MONTGOMERY VILLAGE,,,200942366,2812,,QUINCE ORCHARD  RD,,DRIVING UNDER THE INFLUENCE,Street - In vehicle,6D,425.0,P,2013-10-26T01:51:00.000,MD,20877.0
116,1.0,71.0,25.0,12.0,3.0,100.0,RCPD,1A3,16049666,ROCKVILLE,2016-09-27 10:34:42,ROCKVILLE,,"{'type': 'Point', 'coordinates': [-77.151034, 39.082724]}",201100383,2738,39.082724165343336,100  MARYLAND AVE,-77.15103392799259,THREATENING/ANNOYING PHONE CALL,Commercial - Office Building,1D,256.0,A,2016-09-07T00:00:00.000,MD,20850.0
117,1.0,15.0,18.0,1.0,5.0,10100.0,MCPD,3H2,16049721,SILVER SPRING,2016-09-27 15:31:32,SILVER SPRING,,"{'type': 'Point', 'coordinates': [-76.976681, 39.020421]}",201100398,2945,39.02042129835135,10100  NEW HAMPSHIRE AVE,-76.97668140226767,RECOVERED PROPERTY - FIREARM,Retail - Department/Discount Store,3D,140.0,H,2016-09-27T15:31:00.000,MD,20903.0
118,,,,,,,MCPD,1A1,13051667,ROCKVILLE,2013-10-29 01:31:32,ROCKVILLE,,,200942749,1834,,TOWER OAKS  BLV,,CDS-POSS MARIJUANA/HASHISH,Street - In vehicle,1D,264.0,A,2013-10-29T01:31:00.000,MD,20852.0
119,,,,,,,MCPD,3H1,13052067,TAKOMA PARK,2013-10-30 22:42:41,SILVER SPRING,,,200943083,2413,,PINEY BRANCH  RD,,DISORDERLY CONDUCT,Retail - Other,3D,127.0,H,2013-10-30T22:42:00.000,MD,20903.0
120,,,,,,,MCPD,5M3,13052721,GERMANTOWN,2013-11-03 01:42:23,GERMANTOWN,,,200943529,2812,,OBSERVATION  DR,,DRIVING UNDER THE INFLUENCE,Street - In vehicle,5D,474.0,M,2013-11-03T01:42:00.000,MD,20876.0
121,1.0,3062.0,4.0,11.0,5.0,700.0,TPPD,8T2,16049760,TAKOMA PARK,2016-09-27 18:39:49,TAKOMA PARK,2016-09-27T17:30:00.000,"{'type': 'Point', 'coordinates': [-77.003821, 38.992202]}",201100412,2943,38.99220201618183,700  HUDSON AVE,-77.00382091653692,MISSING PERSON,Residence - Single Family,TPPD,803.0,T,2016-09-27T17:30:00.000,MD,20912.0
122,,,,,,,MCPD,2E4,13053221,POTOMAC,2013-11-05 22:16:20,BETHESDA,2013-11-04T19:30:00.000,,200943955,0619,,CARDEROCK SPRINGS  DR,,LARCENY OTHER OVER $200,Street - Other,2D,209.0,E,2013-10-31T06:00:00.000,MD,20817.0
123,1.0,103.0,12.0,1.0,1.0,8500.0,MCPD,2E4,16049598,BETHESDA,2016-09-26 12:40:41,BETHESDA,2016-09-26T12:00:00.000,"{'type': 'Point', 'coordinates': [-77.174239, 38.999272]}",201100437,0617,38.99927217754077,8500  RIVER RD,-77.17423875838745,LARCENY FROM BUILDING OVER $200,Recreation Center,2D,210.0,E,2016-06-22T14:00:00.000,MD,
124,1.0,110.0,5.0,1.0,1.0,8700.0,MCPD,2D3,16049864,CHEVY CHASE,2016-09-28 08:18:48,BETHESDA,2016-09-17T08:10:00.000,"{'type': 'Point', 'coordinates': [-77.071787, 38.998528]}",201100500,0634,38.99852841656764,8700  PRESTON PL,-77.07178670917017,LARCENY FROM AUTO UNDER $50,Parking Lot - Residential,2D,39.0,D,2016-09-16T22:00:00.000,MD,20815.0
125,,,,,,,MCPD,5M1,13053418,GERMANTOWN,2013-11-06 21:58:39,GERMANTOWN,,,200945161,2812,,SCENERY  DR,,DRIVING UNDER THE INFLUENCE,Street - In vehicle,5D,470.0,M,2013-11-06T21:58:00.000,MD,20874.0
126,,,,,,,MCPD,2D3,13051661,KENSINGTON,2013-10-29 00:43:12,BETHESDA,2013-10-29T00:55:00.000,,200944099,1834,,BEACH  DR,,CDS-POSS MARIJUANA/HASHISH,Street - In vehicle,2D,183.0,D,2013-10-29T00:30:00.000,MD,20852.0
127,,,,,,,GPD,6R2,13053462,GAITHERSBURG,2013-11-07 08:06:50,MONTGOMERY VILLAGE,2013-11-07T08:09:00.000,,200944209,0634,,TRAVIS  AVE,,LARCENY FROM AUTO UNDER $50,Street - Residential,6D,545.0,R,2013-11-07T08:05:00.000,MD,20879.0
128,1.0,35.0,36.0,21.0,3.0,700.0,GPD,6R1,16049700,GAITHERSBURG,2016-09-27 13:05:20,MONTGOMERY VILLAGE,2016-09-27T00:00:00.000,"{'type': 'Point', 'coordinates': [-77.204059, 39.150677]}",201100503,0623,39.15067673877402,700  RUSSELL AVE,-77.20405895316772,LARCENY SHOPLIFTING $50 - $199,Retail - Mall,6D,548.0,R,2016-09-27T13:05:00.000,MD,20877.0
129,,,,,,,GPD,,13053842,GAITHERSBURG,2013-11-08 23:58:20,OTHER,2013-11-08T00:00:00.000,,200944553,2812,,QUINCE ORCHARD  RD,,DRIVING UNDER THE INFLUENCE,Street - Other,OTHER,,,2013-11-08T23:58:00.000,MD,20878.0
130,,,,,,,MCPD,5M2,13052096,GAITHERSBURG,2013-10-31 03:10:36,GERMANTOWN,,,200944555,2812,,FIELDCREST  RD,,DRIVING UNDER THE INFLUENCE,Street - In vehicle,5D,411.0,M,2013-10-31T03:10:00.000,MD,20882.0
131,1.0,97.0,34.0,1.0,1.0,18200.0,MCPD,1B3,16049883,POOLESVILLE,2016-09-28 11:14:19,ROCKVILLE,,"{'type': 'Point', 'coordinates': [-77.417901, 39.154372]}",201100515,1011,39.1543716377748,18200  BEALLSVILLE RD,-77.4179005874446,FORGERY/CNTRFT-CRDT CARDS,Residence - Single Family,1D,494.0,B,2016-09-28T11:14:00.000,MD,20837.0
132,,,,,,,MCPD,5N2,13055731,GERMANTOWN,2013-11-19 18:41:50,GERMANTOWN,,,200946006,0341,,DAWSON FARM  RD,,ROB STNG ARM - STREET,Street - Residential,5D,594.0,N,2013-11-19T18:41:00.000,MD,20874.0
133,1.0,33.0,36.0,21.0,3.0,1.0,GPD,6P2,16049674,GAITHERSBURG,2016-09-27 10:53:01,MONTGOMERY VILLAGE,2016-09-27T11:00:00.000,"{'type': 'Point', 'coordinates': [-77.227807, 39.130932]}",201100538,1834,39.13093165813376,1   FENCE LINE DR,-77.22780720092226,CDS-POSS MARIJUANA/HASHISH,Parking Lot - Residential,6D,449.0,P,2016-09-27T10:53:00.000,MD,20878.0
134,,,,,,,MCPD,4J1,13054501,SILVER SPRING,2013-11-12 21:57:02,WHEATON,,,200945185,2812,,GOOD HOPE  RD,,DRIVING UNDER THE INFLUENCE,Street - In vehicle,4D,387.0,J,2013-11-12T21:57:00.000,MD,20904.0
135,1.0,8.0,29.0,1.0,5.0,2000.0,MCPD,4J1,16049906,SILVER SPRING,2016-09-28 11:12:46,WHEATON,2016-09-28T07:00:00.000,"{'type': 'Point', 'coordinates': [-76.970574, 39.099777]}",201100540,0614,39.09977661306034,2000  MAYFLOWER DR,-76.97057406955831,LARCENY FROM AUTO OVER $200,Street - Residential,4D,385.0,J,2016-09-27T23:00:00.000,MD,20905.0
136,,,,,,,MCPD,2D3,13056576,ROCKVILLE,2013-11-24 05:03:27,BETHESDA,,,200946681,0822,,BEACH  DR,,SIMPLE ASSAULT - PO,Street - Other,2D,181.0,D,2013-11-24T05:03:00.000,MD,20895.0
137,1.0,33.0,36.0,21.0,3.0,1200.0,GPD,6P1,16049861,GAITHERSBURG,2016-09-28 07:26:45,MONTGOMERY VILLAGE,,"{'type': 'Point', 'coordinates': [-77.203336, 39.123772]}",201100546,2942,39.12377183083405,1200  WEST SIDE DR,-77.20333619100144,MENTAL TRANSPORT,Street - Other,6D,550.0,P,2016-09-28T07:26:00.000,MD,
138,,,,,,,MCPD,3H2,13055308,SILVER SPRING,2013-11-17 03:10:59,SILVER SPRING,2013-11-17T03:10:00.000,,200946025,2812,,UNIVERSITY E BLV,,DRIVING UNDER THE INFLUENCE,Street - Commercial,3D,156.0,H,2013-11-17T03:10:00.000,MD,20902.0
139,,,,,,,MCPD,6R2,13055107,MONTGOMERY VILLAGE,2013-11-15 23:57:12,MONTGOMERY VILLAGE,,,200946114,1834,,SWALLOW POINT  RD,,CDS-POSS MARIJUANA/HASHISH,Street - In vehicle,6D,422.0,R,2013-11-16T00:01:00.000,MD,20886.0
140,1.0,71.0,25.0,12.0,3.0,300.0,RCPD,1A3,16049947,ROCKVILLE,2016-09-28 15:52:17,ROCKVILLE,2016-09-28T15:52:00.000,"{'type': 'Point', 'coordinates': [-77.147406, 39.092026]}",201100565,2938,39.09202556697587,300  LINCOLN AVE,-77.14740594341052,POL INFORMATION,Street - Residential,1D,283.0,A,2016-09-28T15:52:00.000,MD,20850.0
141,,,,,,,GPD,6P1,13055912,ROCKVILLE,2013-11-20 18:13:12,MONTGOMERY VILLAGE,2013-11-20T18:13:00.000,,200946270,2812,,SAM EIG  HWY,,DRIVING UNDER THE INFLUENCE,Street - In vehicle,6D,441.0,P,2013-11-20T18:05:00.000,MD,20878.0
142,,,,,,,MCPD,1B1,13056143,ROCKVILLE,2013-11-21 22:41:38,ROCKVILLE,,,200946290,2812,,W MONTGOMERY  AVE,,DRIVING UNDER THE INFLUENCE,Street - In vehicle,1D,241.0,B,2013-11-21T22:41:00.000,MD,20850.0
143,1.0,21.0,8.0,1.0,5.0,8800.0,MCPD,3H1,16049913,SILVER SPRING,2016-09-28 13:38:20,SILVER SPRING,,"{'type': 'Point', 'coordinates': [-77.000455, 39.000732]}",201100571,2942,39.000732443727486,8800  GARLAND AVE,-77.00045464749091,MENTAL TRANSPORT,Library,3D,127.0,H,2016-09-28T13:38:00.000,MD,20901.0
144,,,,,,,MCPD,1A1,13057712,ROCKVILLE,2013-12-01 02:03:18,ROCKVILLE,,,200947511,2812,,TOWER OAKS  BLV,,DRIVING UNDER THE INFLUENCE,Street - In vehicle,1D,264.0,A,2013-12-01T02:20:00.000,MD,20852.0
145,,,,,,,MCPD,4L2,13057307,SILVER SPRING,2013-11-28 05:00:05,WHEATON,,,200947591,0823,,KING GEORGE  DR,,SIMPLE ASSAULT SPOUSE/PARTNER,Street - Other,4D,356.0,L,2013-11-28T05:00:00.000,MD,20902.0
146,1.0,12.0,53.0,1.0,5.0,13700.0,MCPD,3I2,16049838,SILVER SPRING,2016-09-27 22:58:39,SILVER SPRING,,"{'type': 'Point', 'coordinates': [-76.951098, 39.081383]}",201100609,2947,39.081382649968106,13700  AVONSHIRE DR,-76.95109791862167,RECOVERED PROPERTY/OTHER,Parking Lot - Residential,3D,379.0,I,2016-09-27T22:58:00.000,MD,20904.0
147,,,,,,,MCPD,5N2,13056165,GERMANTOWN,2013-11-22 03:10:12,GERMANTOWN,,,200947030,2812,,CARAVAN  DR,,DRIVING UNDER THE INFLUENCE,Street - In vehicle,5D,596.0,N,2013-11-22T03:10:00.000,MD,20874.0
148,,,,,,,MCPD,6R2,13056861,GAITHERSBURG,2013-11-25 21:59:31,MONTGOMERY VILLAGE,,,200946968,2812,,TRAVIS  AVE,,DRIVING UNDER THE INFLUENCE,Street - In vehicle,6D,545.0,R,2013-11-25T00:00:00.000,MD,20877.0
149,,,,,,,GPD,6P2,13057552,GERMANTOWN,2013-11-30 00:29:40,MONTGOMERY VILLAGE,2013-11-30T00:29:00.000,,200947403,2812,,TWELVE OAKS  DR,,DRIVING UNDER THE INFLUENCE,Street - In vehicle,6D,593.0,P,2013-11-30T00:29:00.000,MD,20877.0
150,,,,,,,GPD,6P1,13057234,ROCKVILLE,2013-11-27 21:03:13,MONTGOMERY VILLAGE,2013-11-27T21:10:00.000,,200947455,1834,,HILLSIDE LAKE  TER,,CDS-POSS MARIJUANA/HASHISH,Street - Residential,6D,552.0,P,2013-11-27T21:03:00.000,MD,20878.0
151,1.0,35.0,36.0,21.0,3.0,700.0,GPD,6R1,16049977,GAITHERSBURG,2016-09-28 19:05:18,MONTGOMERY VILLAGE,2016-09-28T19:30:00.000,"{'type': 'Point', 'coordinates': [-77.204059, 39.150677]}",201100615,1412,39.15067673877402,700  RUSSELL AVE,-77.20405895316772,VANDALISM-MOTOR VEHICLE,Retail - Mall,6D,548.0,R,2016-09-28T17:00:00.000,MD,
152,,,,,,,MCPD,1A2,13058270,ROCKVILLE,2013-12-04 11:26:30,ROCKVILLE,,,200948053,1834,,CHAPMAN  AVE,,CDS-POSS MARIJUANA/HASHISH,Street - In vehicle,1D,271.0,A,2013-12-04T11:26:00.000,MD,20852.0
153,,,,,,,MCPD,3I2,13061150,SILVER SPRING,2013-12-20 01:41:00,SILVER SPRING,2013-12-20T01:41:00.000,,200950549,1834,,BRAHMS  AVE,,CDS-POSS MARIJUANA/HASHISH,Street - In vehicle,3D,378.0,I,2013-12-20T01:41:00.000,MD,20904.0
154,,,,,,,MCPD,2E2,13059040,BETHESDA,2013-12-08 03:06:33,BETHESDA,2013-12-08T03:06:00.000,,200948635,2413,,WOODMONT  AVE,,DISORDERLY CONDUCT,Street - In vehicle,2D,54.0,E,2013-12-08T03:06:00.000,MD,20814.0
155,1.0,8.0,29.0,1.0,5.0,1100.0,MCPD,4J1,16050015,SILVER SPRING,2016-09-28 23:07:48,WHEATON,,"{'type': 'Point', 'coordinates': [-76.989337, 39.092524]}",201100632,0813,39.09252393514878,1100  GOOD HOPE DR,-76.98933704509378,ASSAULT & BATTERY SPOUSE/PARTNER,Residence -Townhouse/Duplex,4D,374.0,J,2016-09-28T23:07:00.000,MD,20905.0
156,1.0,25.0,15.0,1.0,4.0,11200.0,MCPD,4L2,16050023,KENSINGTON,2016-09-29 00:51:54,WHEATON,2016-09-29T00:45:00.000,"{'type': 'Point', 'coordinates': [-77.061448, 39.038536]}",201100642,0619,39.03853626440763,11200  VALLEY VIEW AVE,-77.06144795887558,LARCENY OTHER OVER $200,Residence - Single Family,4D,319.0,L,2016-09-28T17:00:00.000,MD,
157,,,,,,,MCPD,6R1,13057697,MONTGOMERY VILLAGE,2013-11-30 23:39:50,MONTGOMERY VILLAGE,,,200947914,2812,,WALKERS CHOICE  RD,,DRIVING UNDER THE INFLUENCE,Street - In vehicle,6D,505.0,R,2013-11-30T23:45:00.000,MD,20886.0
158,,,,,,,MCPD,6P3,13059375,WASHINGTON GROVE,2013-12-10 22:28:50,MONTGOMERY VILLAGE,2013-12-10T00:00:00.000,,200948921,1834,,EDUCATION  BLV,,CDS-POSS MARIJUANA/HASHISH,Street - In vehicle,6D,432.0,P,2013-12-10T00:00:00.000,MD,20877.0
159,,,,,,,MCPD,3H1,13058167,TAKOMA PARK,2013-12-03 23:11:10,SILVER SPRING,,,200948093,2938,,PINEY BRANCH  RD,,POL INFORMATION,Street - Other,3D,126.0,H,2013-12-03T23:00:00.000,MD,20910.0
160,,,,,,,GPD,6R1,13058396,MONTGOMERY VILLAGE,2013-12-04 22:38:39,MONTGOMERY VILLAGE,2013-12-04T22:50:00.000,,200948275,2812,,ROYAL BONNET  CIR,,DRIVING UNDER THE INFLUENCE,Street - Commercial,6D,505.0,R,2013-12-04T22:38:00.000,MD,20877.0
161,,,,,,,MCPD,5N2,13058609,GERMANTOWN,2013-12-05 22:56:30,GERMANTOWN,,,200948373,1834,,DAWSON FARM  RD,,CDS-POSS MARIJUANA/HASHISH,Street - In vehicle,5D,596.0,N,2013-12-05T22:56:00.000,MD,20874.0
162,1.0,103.0,19.0,1.0,1.0,6400.0,MCPD,2E3,16049919,BETHESDA,2016-09-28 13:55:56,BETHESDA,,"{'type': 'Point', 'coordinates': [-77.127682, 39.026792]}",201100643,2938,39.02679178167194,6400  ROCK SPRING DR,-77.12768240757141,POL INFORMATION,School/College,2D,197.0,E,2016-09-28T08:15:00.000,MD,
163,1.0,47.0,30.0,1.0,5.0,14500.0,MCPD,3I2,16050032,BURTONSVILLE,2016-09-29 06:12:34,SILVER SPRING,2016-09-29T06:00:00.000,"{'type': 'Point', 'coordinates': [-76.93248, 39.094966]}",201100648,0615,39.09496591504971,14500  MONMOUTH DR,-76.93248016489028,LARCENY AUTO PART OVER $200,Parking Lot - Residential,3D,381.0,I,2016-09-28T22:30:00.000,MD,20866.0
164,,,,,,,MCPD,2D2,13059121,CHEVY CHASE,2013-12-08 23:05:14,BETHESDA,2013-12-08T23:05:00.000,,200948718,2812,,WISCONSIN  AVE,,DRIVING UNDER THE INFLUENCE,Street - In vehicle,2D,34.0,D,2013-12-08T23:05:00.000,MD,20814.0
165,,,,,,,MCPD,5M1,13058412,GERMANTOWN,2013-12-05 00:29:28,GERMANTOWN,,,200948936,1834,,ETON MANOR  DR,,CDS-POSS MARIJUANA/HASHISH,Street - In vehicle,5D,701.0,M,2013-12-05T00:29:00.000,MD,20874.0
166,,,,,,,MCPD,5N1,13059362,GERMANTOWN,2013-12-10 21:16:29,GERMANTOWN,,,200948938,1864,,LOCBURY  CIR,,CDS IMPLMNT-MARIJUANA/HASHISH,Street - In vehicle,5D,702.0,N,2013-12-10T21:16:00.000,MD,20874.0
167,1.0,33.0,36.0,21.0,3.0,200.0,GPD,6P1,16049907,GAITHERSBURG,2016-09-28 13:24:12,MONTGOMERY VILLAGE,,"{'type': 'Point', 'coordinates': [-77.207333, 39.129908]}",201100649,0619,39.12990812900382,200  MUDDY BRANCH RD,-77.20733310530153,LARCENY OTHER OVER $200,Retail - Department/Discount Store,6D,550.0,P,2016-09-28T13:24:00.000,MD,
